Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
2656416,10/09/2006 07:50:37 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,62 INNIS STREET,INNIS STREET,TRANTOR PLACE,JOHN STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/08/2006 07:50:37 AM,10/31/2006 12:05:22 AM,01 STATEN ISLAND,STATEN ISLAND,944490,170254,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63389523507842,-74.14325055553556,"(40.63389523507842, -74.14325055553556)"
2656685,10/11/2006 12:28:38 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10306,50 WINHAM AVENUE,WINHAM AVENUE,NEW DORP LANE,CELTIC PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/10/2006 12:28:38 PM,11/02/2006 12:04:29 AM,02 STATEN ISLAND,STATEN ISLAND,955379,145563,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56616567896617,-74.10391329785134,"(40.56616567896617, -74.10391329785134)"
2658850,10/19/2006 01:13:05 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,20 NORTH RAILROAD STREET,NORTH RAILROAD STREET,BELFIELD AVENUE,CARLTON BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/18/2006 01:13:05 PM,11/10/2006 12:04:00 AM,03 STATEN ISLAND,STATEN ISLAND,934358,136314,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54068563079133,-74.17950427612874,"(40.54068563079133, -74.17950427612874)"
2659618,10/16/2006 02:27:58 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,73 LORRAINE LOOP,LORRAINE LOOP,BEND,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/15/2006 02:27:58 PM,11/07/2006 12:04:15 AM,03 STATEN ISLAND,STATEN ISLAND,922978,138154,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54566475900563,-74.22046439204557,"(40.54566475900563, -74.22046439204557)"
2661362,10/23/2006 12:13:14 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,112 CLARKE AVENUE,CLARKE AVENUE,MONTREAL AVENUE,WOLVERINE STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/22/2006 12:13:14 PM,11/14/2006 12:05:04 AM,03 STATEN ISLAND,STATEN ISLAND,946629,145358,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.565570186539595,-74.13540535382076,"(40.565570186539595, -74.13540535382076)"
2673099,12/18/2006 11:20:55 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,233 FREEBORN STREET,FREEBORN STREET,MAPLETON AVENUE,HEMPSTEAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,01/17/2007 11:20:55 AM,01/09/2007 12:02:10 AM,02 STATEN ISLAND,STATEN ISLAND,958394,148406,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57397845973055,-74.09307250769825,"(40.57397845973055, -74.09307250769825)"
2679779,01/04/2007 01:32:12 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,42 BARBARA STREET,BARBARA STREET,BEND,RIEDEL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,02/03/2007 01:32:12 PM,01/26/2007 12:02:38 AM,03 STATEN ISLAND,STATEN ISLAND,948169,146485,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56866997948229,-74.1298686139467,"(40.56866997948229, -74.1298686139467)"
2686280,02/02/2007 11:52:36 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,26 TOWNSEND AVENUE,TOWNSEND AVENUE,BAY STREET,TOMPKINS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/04/2007 11:52:36 PM,02/24/2007 12:02:36 AM,01 STATEN ISLAND,STATEN ISLAND,964051,165407,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62065744784157,-74.07276013970757,"(40.62065744784157, -74.07276013970757)"
3702525,02/24/2007 09:16:14 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,122 QUINLAN AVENUE,QUINLAN AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/26/2007 09:16:14 PM,03/21/2007 12:03:44 AM,01 STATEN ISLAND,STATEN ISLAND,948475,161273,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.609261281408685,-74.12884550181124,"(40.609261281408685, -74.12884550181124)"
3705670,02/25/2007 02:27:16 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10306,,,,,NEW DORP LANE,HYLAN BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Pending,03/27/2007 02:27:16 PM,03/21/2007 12:03:46 AM,02 STATEN ISLAND,STATEN ISLAND,953756,147132,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57046684225539,-74.10976191426123,"(40.57046684225539, -74.10976191426123)"
3716736,02/28/2007 11:12:57 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,23 MAPLE AVENUE,MAPLE AVENUE,RICHMOND TERRACE,SI RAPID TRANSIT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/30/2007 11:12:57 PM,03/23/2007 12:03:35 AM,01 STATEN ISLAND,STATEN ISLAND,947074,172339,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63962933087408,-74.13395221282109,"(40.63962933087408, -74.13395221282109)"
3716826,02/28/2007 10:42:51 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10301,966 CLOVE ROAD,CLOVE ROAD,CLOVE WAY,BARD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/30/2007 10:42:51 PM,03/22/2007 12:04:36 AM,01 STATEN ISLAND,STATEN ISLAND,953561,165531,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62096767559633,-74.11054738559591,"(40.62096767559633, -74.11054738559591)"
2637784,08/07/2006 12:10:47 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10314, FOREST HILL ROAD,FOREST HILL ROAD,WALCOTT AVENUE,STEERS STREET,,,BLOCKFACE,STATEN ISLAND,,N/A,Pending,09/06/2006 12:10:47 PM,08/22/2006 12:08:11 AM,02 STATEN ISLAND,STATEN ISLAND,945071,156853,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59711489985364,-74.14107952448147,"(40.59711489985364, -74.14107952448147)"
2648259,09/26/2006 08:41:34 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,123 JEROME ROAD,JEROME ROAD,REID AVENUE,BENTON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/26/2006 08:41:34 AM,10/18/2006 12:05:42 AM,02 STATEN ISLAND,STATEN ISLAND,960307,155183,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59258534475168,-74.08621039362163,"(40.59258534475168, -74.08621039362163)"
2650292,09/20/2006 08:44:11 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,53 GORDON STREET,GORDON STREET,BOYD STREET,PURROY PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/20/2006 08:44:11 PM,10/12/2006 12:03:26 AM,01 STATEN ISLAND,STATEN ISLAND,961378,167224,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62563823340154,-74.08239487900059,"(40.62563823340154, -74.08239487900059)"
2653977,09/29/2006 05:34:08 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,356 SIMONSON AVENUE,SIMONSON AVENUE,WALKER STREET,WENLOCK STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/29/2006 05:34:08 PM,10/21/2006 12:04:24 AM,01 STATEN ISLAND,STATEN ISLAND,941842,168138,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62807498942661,-74.15277766972514,"(40.62807498942661, -74.15277766972514)"
2658489,10/16/2006 02:40:31 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,680 ANNADALE ROAD,ANNADALE ROAD,RYE AVENUE,ARDEN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/15/2006 02:40:31 PM,11/07/2006 12:04:13 AM,03 STATEN ISLAND,STATEN ISLAND,935412,138085,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.545552547635936,-74.17572492742381,"(40.545552547635936, -74.17572492742381)"
2667814,11/13/2006 02:55:07 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,736 NORTH RAILROAD AVENUE,NORTH RAILROAD AVENUE,BUEL AVENUE,DONGAN HILLS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/13/2006 02:55:07 PM,12/05/2006 12:05:05 AM,02 STATEN ISLAND,STATEN ISLAND,956734,153295,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58739279354439,-74.09906782218245,"(40.58739279354439, -74.09906782218245)"
2670795,11/29/2006 02:52:57 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,63 HARRISON AVENUE,HARRISON AVENUE,FABER STREET,SHARPE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/29/2006 02:52:57 PM,12/21/2006 12:02:07 AM,01 STATEN ISLAND,STATEN ISLAND,946355,171310,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.636801901975616,-74.13653712355593,"(40.636801901975616, -74.13653712355593)"
2679037,01/02/2007 10:01:58 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,269 BRUCKNER AVENUE,BRUCKNER AVENUE,JUPITER LANE,WILCOX STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,02/01/2007 10:01:58 AM,01/24/2007 12:02:43 AM,01 STATEN ISLAND,STATEN ISLAND,939974,167030,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62502462783672,-74.15949998257702,"(40.62502462783672, -74.15949998257702)"
3660604,02/12/2007 11:50:11 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,,,,,WILLOW ROAD EAST,GANNON AVENUE NORTH,INTERSECTION,STATEN ISLAND,,N/A,Pending,03/14/2007 11:50:11 AM,03/06/2007 12:04:23 AM,01 STATEN ISLAND,STATEN ISLAND,942416,161730,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61048911738292,-74.15067009291641,"(40.61048911738292, -74.15067009291641)"
3906232,04/13/2007 10:37:57 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Government Building,10314,,,,,MANOR ROAD,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Pending,05/13/2007 10:37:57 AM,05/05/2007 12:04:58 AM,01 STATEN ISLAND,STATEN ISLAND,950223,162661,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61307793694791,-74.12255699238123,"(40.61307793694791, -74.12255699238123)"
3936563,04/20/2007 04:34:16 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10314,,,,,LAMBERTS LANE,ELSON STREET,INTERSECTION,STATEN ISLAND,,N/A,Pending,05/20/2007 04:34:16 PM,05/12/2007 12:04:41 AM,02 STATEN ISLAND,STATEN ISLAND,938055,163900,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61642364692707,-74.16639155919503,"(40.61642364692707, -74.16639155919503)"
3941061,04/21/2007 12:12:27 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10305,,,,,GRASMERE COURT,WOODLAWN AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,05/21/2007 12:12:27 PM,05/13/2007 12:04:46 AM,02 STATEN ISLAND,STATEN ISLAND,961043,158363,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.601315756651466,-74.08357123973178,"(40.601315756651466, -74.08357123973178)"
3947766,04/23/2007 06:38:43 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10305,207 SLATER BOULEVARD,SLATER BOULEVARD,NUGENT AVENUE,OLYMPIA BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/23/2007 06:38:43 PM,05/15/2007 12:05:46 AM,02 STATEN ISLAND,STATEN ISLAND,959560,150693,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58025914547494,-74.0888836739656,"(40.58025914547494, -74.0888836739656)"
3964977,04/26/2007 04:01:55 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10301,91 JERSEY STREET,JERSEY STREET,RICHMOND TERRACE,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/26/2007 04:01:55 PM,05/18/2007 12:06:17 AM,01 STATEN ISLAND,STATEN ISLAND,959899,174424,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6453967500646,-74.08774885840047,"(40.6453967500646, -74.08774885840047)"
3712531,02/27/2007 10:21:35 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10304,100 PIERCE STREET,PIERCE STREET,ODER AVENUE,BRITTON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/29/2007 10:21:35 AM,03/21/2007 12:04:02 AM,01 STATEN ISLAND,STATEN ISLAND,960328,161253,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60924631191527,-74.08615627641457,"(40.60924631191527, -74.08615627641457)"
3653104,02/12/2007 10:38:01 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10314,439-02 WILLOW ROAD EAST,WILLOW ROAD EAST,BEND,NINA AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/14/2007 10:38:01 AM,03/06/2007 12:04:25 AM,01 STATEN ISLAND,STATEN ISLAND,941917,162946,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61382441199101,-74.15247491998231,"(40.61382441199101, -74.15247491998231)"
3687676,02/20/2007 09:22:11 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10308,7 FITZGERALD AVENUE,FITZGERALD AVENUE,NELSON AVENUE,MORRIS PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/22/2007 09:22:11 AM,03/21/2007 12:03:18 AM,03 STATEN ISLAND,STATEN ISLAND,944139,136634,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54161359158043,-74.1443156060709,"(40.54161359158043, -74.1443156060709)"
3703950,02/24/2007 05:06:31 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10310,664 CARY AVENUE,CARY AVENUE,TAYLOR STREET,DONGAN STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/26/2007 05:06:31 PM,03/21/2007 12:03:47 AM,01 STATEN ISLAND,STATEN ISLAND,949929,169501,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.631851155566615,-74.12365068334003,"(40.631851155566615, -74.12365068334003)"
3715125,02/28/2007 08:45:30 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10309,12 BOYNTON STREET,BOYNTON STREET,DEAD END,CLEARMONT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/30/2007 08:45:30 AM,03/22/2007 12:03:46 AM,03 STATEN ISLAND,STATEN ISLAND,926786,131127,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52640250147535,-74.20670311721673,"(40.52640250147535, -74.20670311721673)"
3715262,02/28/2007 01:44:11 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,59 FLORENCE PLACE,FLORENCE PLACE,ELIZABETH PLACE,PERCIVAL PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/30/2007 01:44:11 PM,03/22/2007 12:03:43 AM,03 STATEN ISLAND,STATEN ISLAND,927868,130293,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52412027384336,-74.20280413556632,"(40.52412027384336, -74.20280413556632)"
2664073,11/02/2006 02:58:41 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,504 MEDINA STREET,MEDINA STREET,DEAD END,AVISTON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/02/2006 02:58:41 PM,11/24/2006 12:04:57 AM,03 STATEN ISLAND,STATEN ISLAND,950674,142827,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55863932638688,-74.12083405948499,"(40.55863932638688, -74.12083405948499)"
2666516,11/16/2006 12:12:15 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,7 CEBRA AVENUE,CEBRA AVENUE,CASTLETON AVENUE,VICTORY BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/16/2006 12:12:15 PM,12/08/2006 12:08:33 AM,01 STATEN ISLAND,STATEN ISLAND,960307,170374,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63428148456584,-74.08626425876335,"(40.63428148456584, -74.08626425876335)"
2678162,12/29/2006 01:07:51 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,454 VAN NAME AVENUE,VAN NAME AVENUE,FOREST AVENUE,WILCOX STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,01/28/2007 01:07:51 PM,01/20/2007 12:02:40 AM,01 STATEN ISLAND,STATEN ISLAND,941211,167029,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.625027978972774,-74.15504381348384,"(40.625027978972774, -74.15504381348384)"
2686181,02/03/2007 08:52:13 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,256 QUEEN STREET,QUEEN STREET,WELLBROOK AVENUE,BRADLEY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/05/2007 08:52:13 AM,02/25/2007 12:01:56 AM,02 STATEN ISLAND,STATEN ISLAND,947902,158851,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.602611061604264,-74.13089615305586,"(40.602611061604264, -74.13089615305586)"
3690867,02/21/2007 08:49:26 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,160 DUDLEY AVENUE,DUDLEY AVENUE,BEND,CLOVE ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/23/2007 08:49:26 PM,03/21/2007 12:03:29 AM,01 STATEN ISLAND,STATEN ISLAND,955915,163507,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61542006099169,-74.10205936094466,"(40.61542006099169, -74.10205936094466)"
3805897,03/15/2007 09:25:12 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,,,,,HYLAN BOULEVARD,JEFFERSON AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,03/29/2007 09:25:12 AM,03/30/2007 12:01:16 AM,02 STATEN ISLAND,STATEN ISLAND,956906,151054,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58124222955123,-74.09843949171652,"(40.58124222955123, -74.09843949171652)"
3843366,03/26/2007 05:33:45 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10309,436 ASHLAND AVENUE,ASHLAND AVENUE,LENEVAR AVENUE,MINTURN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/25/2007 05:33:45 PM,04/17/2007 12:06:48 AM,03 STATEN ISLAND,STATEN ISLAND,926719,132167,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52925666649691,-74.20695295950092,"(40.52925666649691, -74.20695295950092)"
3843967,03/26/2007 05:44:46 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10309,456 ASHLAND AVENUE,ASHLAND AVENUE,LENEVAR AVENUE,MINTURN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/25/2007 05:44:46 PM,04/17/2007 12:06:49 AM,03 STATEN ISLAND,STATEN ISLAND,926560,132144,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52919250344327,-74.20752472291558,"(40.52919250344327, -74.20752472291558)"
3853019,03/28/2007 02:29:18 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,9 VANTUYL STREET,VANTUYL STREET,YORK AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/27/2007 02:29:18 PM,04/19/2007 12:06:55 AM,01 STATEN ISLAND,STATEN ISLAND,959660,171846,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.638320036580616,-74.08860069836699,"(40.638320036580616, -74.08860069836699)"
3855644,03/29/2007 07:41:14 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,541 VANDUZER STREET,VANDUZER STREET,TARGEE STREET,ST PAUL'S AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/28/2007 07:41:14 PM,04/20/2007 12:03:34 AM,01 STATEN ISLAND,STATEN ISLAND,961013,167656,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62682303228825,-74.0837112539658,"(40.62682303228825, -74.0837112539658)"
