CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
2419416,05/28/2013 02:14:28 PM,05/28/2013 02:38:13 PM,05/28/2013 02:38:13 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Ihsan Dujaili, Inspector
 415-252-3968",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2265 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.760788530488, -122.419077805246)",Voice In,
2418830,05/28/2013 12:53:59 PM,05/28/2013 02:27:00 PM,05/28/2013 02:27:00 PM,Closed,"Case Transferred - Healthy Housing & Vector Control
 Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"35 ROSIE LEE LN, SAN FRANCISCO, CA, 94124",10,,"(37.731470176, -122.380659065)",Voice In,
2405761,05/24/2013 12:14:51 PM,05/24/2013 12:36:30 PM,05/24/2013 12:36:30 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, D?PH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"179 9TH AVE, SAN FRANCISCO, CA, 94118",1,,"(37.785067387, -122.468124654)",Web Self Service,
2398058,05/22/2013 03:57:07 PM,05/23/2013 08:32:07 AM,05/23/2013 08:32:07 AM,Closed,"Case Transferred - Consumer Protection, Food
 Safety Program, DPH
 Sandra Ramos, Inspector
 415-252-3944",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"747 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.783519476498, -122.400816763244)",Web Self Service,
2348898,05/10/2013 09:33:51 AM,05/10/2013 10:35:28 AM,05/10/2013 10:35:28 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Larry Wong, Inspector
 415-252-3867",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"381 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.782516349056, -122.415281321569)",Voice In,
2344887,05/09/2013 09:53:46 AM,05/10/2013 07:42:48 AM,05/10/2013 07:42:48 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Ihsan Dujaili, Inspector
 415-252-3968",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"5030 3RD ST, SAN FRANCISCO, CA, 94124",10,,"(37.732933779, -122.391791599)",Voice In,
2316881,05/02/2013 01:48:23 PM,05/02/2013 02:48:49 PM,05/02/2013 02:48:49 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Ihsan Dujaili, Inspector
 415-252-3968",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"172 6TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.779917935024, -122.407638593598)",Voice In,
2284421,04/24/2013 03:35:03 PM,04/30/2013 05:01:44 PM,04/30/2013 05:01:44 PM,Closed,Case Resolved - 04/30/13 SR# 2284421 assigned to inspector Oblena.closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2524 LOMBARD ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.799106130183, -122.443307884807)",Web Self Service,
2281247,04/23/2013 11:20:47 PM,04/30/2013 05:03:05 PM,04/30/2013 05:03:05 PM,Closed,Case Resolved - 04/30/13 - SR#2281247 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"445 O'FARRELL ST, SAN FRANCISCO, CA, 94102",6,,"(37.785642185, -122.411957841)",Voice In,
2279227,04/23/2013 01:12:20 PM,04/23/2013 02:33:03 PM,04/23/2013 02:33:03 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"841 46TH AVE, SAN FRANCISCO, CA, 94121",1,,"(37.772631458, -122.507092212)",Web Self Service,
2279193,04/23/2013 01:05:28 PM,04/23/2013 02:32:29 PM,04/23/2013 02:32:29 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"831 46TH AVE, SAN FRANCISCO, CA, 94121",1,Outer Richmond,"(37.772788732137, -122.50691487686)",Web Self Service,
2265119,04/19/2013 04:39:35 PM,04/22/2013 10:48:47 AM,04/22/2013 10:48:47 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Irene Sanchez, Inspector
 415-252-3877",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"119 FARALLONES ST, SAN FRANCISCO, CA, 94112",11,Oceanview,"(37.713959204093, -122.456801686536)",Web Self Service,
2264080,04/19/2013 01:29:34 PM,04/19/2013 05:32:31 PM,04/19/2013 05:32:31 PM,Closed,Case Resolved - 04/19/13 SR#2264080 assigned to inspector oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2524 LOMBARD ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.799106130183, -122.443307884807)",Voice In,
2247754,04/15/2013 04:11:20 PM,04/16/2013 12:22:25 PM,04/16/2013 12:22:25 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Anita Ng, Clerk
 415-252-3821",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"886 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,"(37.78862553498, -122.414836230364)",Voice In,
2232456,04/11/2013 11:41:29 AM,04/16/2013 04:19:55 PM,04/16/2013 04:19:55 PM,Closed,Case Resolved - 04/16/13 - SR#2232456 assigned to inspector oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"520 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.786073420496, -122.412868202639)",Web Self Service,
2225221,04/09/2013 03:26:57 PM,04/11/2013 08:44:25 AM,04/11/2013 08:44:25 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 c/o Mario Oblena, Inspector
 415-252-3826",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"240 BUCKINGHAM WAY, SAN FRANCISCO, CA, 94132",7,Stonestown,"(37.726249624246, -122.479414531093)",Web Self Service,
2210161,04/05/2013 12:43:58 PM,04/10/2013 02:55:13 PM,04/10/2013 02:55:13 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2781 23RD ST, SAN FRANCISCO, CA, 94110",9,,"(37.754360635, -122.408040795)",Voice In,
2173955,03/26/2013 07:41:14 PM,03/27/2013 04:01:44 PM,03/27/2013 04:01:44 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Manny Barretto, Inspector
 415-252-3979",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1029 GEARY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.785693918852, -122.420320524303)",Web Self Service,
2173949,03/26/2013 07:37:19 PM,03/27/2013 04:01:02 PM,03/27/2013 04:01:02 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Manny Barretto, Inspector
 415-252-3979",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1029 GEARY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.785693918852, -122.420320524303)",Web Self Service,
2153823,03/21/2013 11:39:55 AM,03/25/2013 09:54:35 AM,03/25/2013 09:54:35 AM,Closed,Case Resolved - 03/25/13 - SR#2153823 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783456858162, -122.410620629024)",Voice In,
2143536,03/19/2013 08:56:30 AM,03/20/2013 08:14:33 AM,03/20/2013 08:14:33 AM,Closed,Case Resolved - 03/20/13 - SR#2143536 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783456858162, -122.410620629024)",Web Self Service,
2134148,03/16/2013 12:03:06 PM,03/20/2013 02:11:26 PM,03/20/2013 02:11:26 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Mario Oblena, Inspector
 415-252-3826",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"336 MAGELLAN AVE, SAN FRANCISCO, CA, 94116",7,Forest Hill,"(37.745450461803, -122.463078697029)",Web Self Service,
2102678,03/07/2013 11:13:07 PM,03/11/2013 11:32:27 AM,03/11/2013 11:32:27 AM,Closed,Case Resolved - 03/11/13 - SR#2102678 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783456858162, -122.410620629024)",Web Self Service,
2068107,02/27/2013 07:57:06 PM,02/28/2013 04:27:57 PM,02/28/2013 04:27:57 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"222 ANDOVER ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.740082673855, -122.416520797362)",Web Self Service,
2045478,02/22/2013 03:32:36 AM,02/22/2013 08:21:22 AM,02/22/2013 08:21:22 AM,Closed,Case Resolved - 02/22/13 - SR#2045478 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"216 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.784221949876, -122.411224949671)",Voice In,
2043016,02/21/2013 01:22:03 PM,02/22/2013 09:55:17 AM,02/22/2013 09:55:17 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1294 THOMAS AVE, SAN FRANCISCO, CA, 94124",10,,"(37.727294686, -122.38532777)",Voice In,
2015602,02/14/2013 10:57:29 AM,02/21/2013 10:14:39 AM,02/21/2013 10:14:39 AM,Closed,"Case Transferred - Healthy Housing & Vector Control 
 Program, DPH
 Nader Shatara, Inspector
 415-252-3887",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"55 LUCY ST, SAN FRANCISCO, CA, 94124",10,Silver Terrace,"(37.730022581143, -122.393369153282)",Voice In,
2014538,02/14/2013 07:42:44 AM,02/14/2013 08:45:56 AM,02/14/2013 08:45:56 AM,Closed,Case Resolved - 02/14/13 SR#2014538 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"445 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785768399091, -122.411989342943)",Voice In,
2009434,02/12/2013 07:41:15 PM,02/14/2013 02:50:21 PM,02/14/2013 02:50:21 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"6300 CALIFORNIA ST, SAN FRANCISCO, CA, 94121",1,Lake Street,"(37.783997544557, -122.485214468318)",Web Self Service,
1993887,02/08/2013 02:44:24 PM,02/11/2013 11:41:15 AM,02/11/2013 11:41:15 AM,Closed,Case Resolved - 02/11/13 - SR#1993887 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"20 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.773943121066, -122.420031265092)",Voice In,
1993623,02/08/2013 02:02:49 PM,02/11/2013 11:42:44 AM,02/11/2013 11:42:44 AM,Closed,Case Resolved - 02/11/13 - SR#1993623 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783456858162, -122.410620629024)",Voice In,
1964543,02/01/2013 01:30:23 PM,02/01/2013 04:49:56 PM,02/01/2013 04:49:56 PM,Closed,Case Resolved - 02/01/13 SR#1964543 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"20 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.773943121066, -122.420031265092)",Voice In,
1958888,01/31/2013 09:37:21 AM,02/01/2013 04:58:42 PM,02/01/2013 04:58:42 PM,Closed,Case Resolved - 02/01/13 SR#1958888 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"725 GEARY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.786331074434, -122.415298602153)",Voice In,
1954422,01/30/2013 09:36:41 AM,01/31/2013 02:24:20 PM,01/31/2013 02:24:20 PM,Closed,"Case Transferred - Consumer Protection, Food Safety
 Program, DPH
 Anita Ng, Clerk
 415-252-3821",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"747 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.783519476498, -122.400816763244)",Web Self Service,
1950257,01/29/2013 10:09:31 AM,01/29/2013 10:52:47 AM,01/29/2013 10:52:47 AM,Closed,Case Resolved - 01/29/13 - SR#1950257 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"673 BROADWAY, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.797544446466, -122.408129425569)",Voice In,
1950230,01/29/2013 10:05:10 AM,01/29/2013 10:54:09 AM,01/29/2013 10:54:09 AM,Closed,Case Resolved - 01/29/13 - SR#1950230 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"673 BROADWAY, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.797544446466, -122.408129425569)",Voice In,
1928525,01/23/2013 12:21:22 PM,01/24/2013 03:02:28 PM,01/24/2013 03:02:28 PM,Closed,Case is a Duplicate - same as Service Req. #1928506,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2361 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.759212207891, -122.418888742104)",Voice In,
1918285,01/20/2013 06:26:07 PM,01/22/2013 04:02:43 PM,01/22/2013 04:02:43 PM,Closed,Case Resolved - 01/22/13 - SR#1918285 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1485 PINE ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,"(37.789529892867, -122.420212448514)",Web Self Service,
1899237,01/15/2013 03:17:13 PM,01/15/2013 04:09:24 PM,01/15/2013 04:09:24 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Lillian Dyson, Inspector
 415-252-3880",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2637 PIERCE ST, SAN FRANCISCO, CA, 94123",2,,"(37.794363214, -122.438630647)",Voice In,
1894081,01/14/2013 01:19:32 PM,01/14/2013 05:12:44 PM,01/14/2013 05:12:44 PM,Closed,Case Resolved - 01/14/13 - SR#1894081 assigned to inspector Pera. closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"3161 16TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,"(37.764660466994, -122.423311889133)",Voice In,
1872004,01/08/2013 08:26:42 PM,01/11/2013 02:41:50 PM,01/11/2013 02:41:50 PM,Closed,"Case Transferred - Healthy Housing & Vector Control 
 Program, DPH
 Olga Jaurigui, Inspector
 415-252-3881",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"355 SERRANO DR, SAN FRANCISCO, CA, 94132",7,Parkmerced,"(37.718208246994, -122.480956536849)",Voice In,
1869685,01/08/2013 12:24:40 PM,01/11/2013 01:59:23 PM,01/11/2013 01:59:23 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Olga Jaurigui, Inspector
 415-252-3881",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"355 SERRANO DR, SAN FRANCISCO, CA, 94132",7,Parkmerced,"(37.718208246994, -122.480956536849)",Voice In,
1834497,12/30/2012 12:36:48 AM,01/03/2013 09:05:59 AM,01/03/2013 09:05:59 AM,Closed,Case Resolved - 1/03/13 SR#1834497 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783456858162, -122.410620629024)",Web Self Service,
1834487,12/30/2012 12:18:23 AM,01/03/2013 09:08:14 AM,01/03/2013 09:08:14 AM,Closed,Case Resolved - 1/03/13 SR#1834487 assigned to inspector Oblena. Closed.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783456858162, -122.410620629024)",Web Self Service,
1812043,12/22/2012 03:30:00 PM,12/24/2012 12:33:00 PM,12/24/2012 12:33:00 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1450 LYON ST, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.784286386, -122.444537054)",Web Self Service,https://311crm-prod.ad.sfgov.org/attachments/viewCaseNoteAttachments.jsp?caseid=1812043
1808048,12/21/2012 10:14:00 AM,12/21/2012 03:03:00 PM,12/21/2012 03:03:00 PM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"  20 12TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.774094842756, -122.420001436621)",Voice In,
1797009,12/18/2012 08:13:00 AM,12/18/2012 08:16:00 AM,12/18/2012 08:16:00 AM,Closed,,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect," 118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.78341077288, -122.410734344202)",Voice In,
